date, pm25, pm10, o3, no2, so2, co
2015/8/28, 17, 15, 20, 21, 2, 
2015/8/29, 29, 20, 15, 24, 2, 
2015/8/30, 44, 11, 9, 24, 2, 
2015/8/31, 20, 15, 10, 27, 3, 
2015/9/1, 31, 14, 10, 29, , 
2015/9/2, 31, 11, 13, 28, , 
2015/9/3, 19, 11, 8, 27, , 
2015/9/4, 20, 15, 8, 28, , 
2015/9/5, 29, 15, 17, 23, , 
2015/9/6, 28, 14, 9, 24, , 
2015/9/7, 24, 12, 13, 22, , 
2015/9/8, 20, 16, 17, 24, , 
2015/9/9, 32, 23, 17, 27, 1, 
2015/9/10, 47, 28, 18, 30, 2, 
2015/9/11, 61, 16, 23, 19, 3, 
2015/9/12, 32, 15, 16, 22, 3, 
2015/9/13, 23, 12, 18, 20, 4, 
2015/9/14, 20, 12, 20, 17, 4, 
2015/9/15, 19, 15, 8, 30, 6, 
2015/9/16, 28, 15, 15, 22, 4, 
2015/9/17, 29, 14, 10, 26, 3, 
2015/9/18, 25, 16, 16, 27, , 
2015/9/19, 38, 22, 26, 21, , 
2015/9/20, 56, 17, 18, 23, 1, 
2015/9/21, 39, 13, 5, 29, 3, 
2015/9/22, 24, 14, 12, 24, 2, 
2015/9/23, 22, 12, 14, 20, 1, 
2015/9/24, 18, 16, 10, 27, 1, 
2015/9/25, 28, 22, 14, 27, , 
2015/9/26, 44, 16, 15, 25, , 
2015/9/27, 28, 17, 15, 25, 1, 
2015/9/28, 26, 19, 13, 24, , 
2015/9/29, 36, 21, 14, 25, , 
2015/9/30, 39, 21, 15, 27, , 
2015/4/1, 40, 11, 17, 19, 3, 
2015/4/2, 37, 15, 8, 21, 3, 
2015/4/3, 56, 18, 11, 20, 3, 
2015/4/4, 64, 17, 21, 18, 2, 
2015/4/5, 58, 22, 17, 21, 2, 
2015/4/6, 68, 10, 13, 24, 1, 
2015/4/7, 42, , , , , 
2015/4/9, 127, 48, 26, 30, 5, 
2015/4/10, 125, 15, 28, 18, 3, 
2015/4/11, 46, 13, 31, 13, 3, 
2015/4/12, 37, 14, 22, 18, 2, 
2015/4/13, 44, 18, 28, 18, 3, 
2015/4/14, 54, 23, 26, 24, 4, 
2015/4/15, 61, 19, 17, 19, 4, 
2015/4/16, 52, 15, 22, 17, 4, 
2015/4/17, 35, 16, 27, 14, 3, 
2015/4/18, 41, 15, 21, 18, 3, 
2015/4/19, 42, 24, 27, 22, 3, 
2015/4/20, 64, 22, 23, 23, 3, 
2015/4/21, 61, 20, 20, 19, 3, 
2015/4/22, 57, 22, 22, 22, 4, 
2015/4/23, 60, 34, 26, 18, 5, 
2015/4/24, 92, 13, 25, 11, 5, 
2015/4/25, 47, 13, 17, 16, 5, 
2015/4/26, 50, 13, 12, 16, 5, 
2015/4/27, 43, 12, 18, 16, 5, 
2015/4/28, 35, 13, 19, 16, 5, 
2015/4/29, 39, 12, 18, 17, 5, 
2015/4/30, 42, 15, 20, 16, 5, 
2015/5/1, 45, 18, 17, 19, 6, 
2015/5/2, 57, 11, 26, 9, 6, 
2015/5/3, 45, 11, 30, 10, 6, 
2015/5/4, 40, 14, 27, 10, 7, 
2015/5/5, 44, 12, 27, 10, 5, 
2015/5/6, 42, 11, 25, 11, 1, 
2015/5/7, 41, 16, 18, 22, 1, 
2015/5/8, 55, 9, 29, 12, 1, 
2015/5/9, 37, 15, 29, 11, , 
2015/5/10, 52, 13, 23, 13, 1, 
2015/5/11, 49, 12, 26, 15, 1, 
2015/5/12, 40, 18, 19, 24, 1, 
2015/5/13, 52, 14, 16, 23, 2, 
2015/5/14, 52, 13, 21, 17, 1, 
2015/5/15, 51, 13, 23, 18, 1, 
2015/5/16, 52, 13, 27, 15, 1, 
2015/5/17, 50, 10, 24, 13, 2, 
2015/5/18, 41, 8, 21, 18, 3, 
2015/5/19, 35, 10, 15, 25, 2, 
2015/5/20, 40, 17, 27, 24, 1, 
2015/5/21, 55, , 17, 19, 1, 
2015/5/22, 54, , 18, 15, 1, 
2015/5/23, 53, , 21, 12, 2, 
2015/5/24, 52, , 20, 16, 2, 
2015/5/25, 52, , 17, 20, 2, 
2015/5/26, 52, , 26, 16, 2, 
2015/5/27, 54, , 25, 15, 3, 
2015/5/28, 44, , 19, 18, 4, 
2015/5/29, 39, , 23, 16, 3, 
2015/5/30, 42, , 19, 14, 3, 
2015/5/31, 38, , 24, 9, 3, 
2015/6/1, 41, , 26, 7, 4, 
2015/6/2, 40, , 21, 14, 1, 
2015/6/3, 44, , 23, 26, 1, 
2015/6/4, 56, 16, 20, 23, 2, 
2015/6/5, 70, 10, 26, 11, 1, 
2015/6/6, 37, 14, 25, 15, , 
2015/6/7, 46, 17, 18, 16, , 
2015/6/8, 53, 14, 20, 17, , 
2015/6/9, 45, 15, 24, 16, 1, 
2015/6/10, 49, 24, 33, 19, 3, 
2015/6/11, 64, , 30, 26, 4, 
2015/6/12, 92, , 20, 16, 3, 
2015/6/13, 74, , 16, 16, 3, 
2015/6/14, 61, , 20, 16, 2, 
2015/6/15, 42, , 22, 21, 2, 
2015/6/16, 52, , 15, 12, 2, 
2015/6/17, 50, , 17, 19, 3, 
2015/6/18, 54, , 16, 22, 3, 
2015/6/19, 57, , 12, 14, 2, 
2015/6/20, 57, , 21, 9, 3, 
2015/6/21, 46, , 15, 14, 4, 
2015/6/22, 41, , 14, 21, 3, 
2015/6/23, 48, , 28, 13, 3, 
2015/6/24, 52, , 26, 14, 3, 
2015/6/25, 59, , 29, 15, 4, 
2015/6/26, 54, , 21, 11, 3, 
2015/6/27, 52, , 18, 8, 3, 
2015/6/28, 50, , 27, 12, 3, 
2015/6/29, 51, , 29, 21, 4, 
2015/6/30, 59, , 45, 32, 5, 
2015/1/1, 68, 12, 21, 21, , 
2015/1/2, 32, 11, 11, 27, 1, 
2015/1/3, 38, 23, 4, 25, , 
2015/1/4, 77, 18, 9, 23, 1, 
2015/1/5, 59, 12, 14, 25, 1, 
2015/1/6, 41, 16, 14, 21, 1, 
2015/1/7, 39, 9, 18, 25, 1, 
2015/1/8, 37, 11, 24, 13, 1, 
2015/1/9, 30, 8, 22, 14, 2, 
2015/1/10, 23, 14, 20, 14, 1, 
2015/1/11, 31, 10, 27, 14, 2, 
2015/1/12, 30, 9, 22, 17, 3, 
2015/1/13, 21, 10, 23, 15, 3, 
2015/1/14, 24, 12, 26, 14, 4, 
2015/1/15, 31, 14, 21, 11, 4, 
2015/1/16, 34, 13, 12, 24, 3, 
2015/1/17, 47, 15, 13, 24, 3, 
2015/1/18, 53, 21, 5, 29, 4, 
2015/1/19, 62, 32, 5, 34, 5, 
2015/1/20, 87, 26, 9, 23, 4, 
2015/1/21, 75, 39, 2, 27, 3, 
2015/1/22, 105, 37, 4, 29, 3, 
2015/1/23, 103, 18, 10, 29, 2, 
2015/1/24, 44, 20, 12, 23, 1, 
2015/1/25, 53, 12, 14, 25, 2, 
2015/1/26, 39, 13, 9, 29, 2, 
2015/1/27, 41, 11, 22, 18, 3, 
2015/1/28, 26, 9, 19, 22, 6, 
2015/1/29, 31, 14, 14, 29, 7, 
2015/1/30, 42, 11, 8, 26, 6, 
2015/1/31, 39, 12, 13, 23, 5, 
2015/2/1, 34, 17, 7, 32, 5, 
2015/2/2, 50, 19, 5, 29, 4, 
2015/2/3, 57, 18, 6, 27, 4, 
2015/2/4, 60, 15, 8, 22, 2, 
2015/2/5, 54, 3, 9, 20, 2, 
2015/2/6, 15, , 5, 25, 1, 
2015/2/9, 69, 21, 12, 24, 2, 
2015/2/10, 65, 27, 13, 20, 2, 
2015/2/11, 82, 39, 2, 24, 3, 
2015/2/12, 107, 30, 12, 23, 4, 
2015/2/13, 86, 15, 16, 27, 5, 
2015/2/14, 49, 30, 8, 23, 4, 
2015/2/15, 85, 24, 7, 26, 4, 
2015/2/16, 75, 16, 10, 26, 2, 
2015/2/17, 45, 19, 16, 21, 1, 
2015/2/18, 52, 17, 17, 19, 3, 
2015/2/19, 50, 14, 14, 28, 5, 
2015/2/20, 44, 13, 10, 30, 5, 
2015/2/21, 43, 11, 22, 18, 5, 
2015/2/22, 40, 12, 24, 14, 6, 
2015/2/23, 33, 13, 23, 22, 5, 
2015/2/24, 37, 12, 17, 16, 4, 
2015/2/25, 36, , , , , 
2015/2/27, 62, 13, 21, 16, , 
2015/2/28, 40, 14, 27, 13, 1, 
2015/3/1, 40, 11, 21, 19, 1, 
2015/3/2, 30, 11, 19, 21, , 
2015/3/3, 30, 17, 15, 30, , 
2015/3/4, 45, 22, 9, 36, 3, 
2015/3/5, 55, 17, 20, 22, 1, 
2015/3/6, 45, 29, 19, 19, 1, 
2015/3/7, 73, 20, 23, 18, 2, 
2015/3/8, 59, 16, 11, 21, 2, 
2015/3/9, 54, 27, 8, 35, 1, 
2015/3/10, 60, 35, 11, 24, 1, 
2015/3/11, 90, 32, 11, 28, 1, 
2015/3/12, 86, 33, 12, 28, 2, 
2015/3/13, 82, 23, 12, 20, , 
2015/3/14, 70, 34, 11, 18, 1, 
2015/3/15, 84, 38, 6, 22, 2, 
2015/3/16, 105, 60, 3, 25, 2, 
2015/3/17, 158, 51, 10, 25, 1, 
2015/3/18, 145, 39, 16, 28, 1, 
2015/3/19, 103, 42, 18, 31, 1, 
2015/3/20, 106, 18, 13, 22, 1, 
2015/3/21, 51, 35, 18, 16, 1, 
2015/3/22, 44, 21, 10, 25, 2, 
2015/3/23, 66, , 13, 25, 3, 
2015/3/24, 55, , 10, 31, 4, 
2015/3/25, 74, 12, 13, 30, 4, 
2015/3/26, 39, 20, 17, 25, 2, 
2015/3/27, 43, 12, 19, 14, 3, 
2015/3/28, 42, 9, 24, 15, 4, 
2015/3/29, 32, 15, 19, 22, 4, 
2015/3/30, 33, 12, 22, 21, 4, 
2015/3/31, 30, 16, 18, 24, 2, 
2014/10/1, 50, 19, 6, 19, , 
2014/10/2, 57, 20, 17, 18, , 
2014/10/3, 62, 15, 10, 21, 1, 
2014/10/4, 52, 12, 11, 21, 1, 
2014/10/5, 44, 12, 11, 24, 2, 
2014/10/6, 41, 10, 16, 20, 3, 
2014/10/7, 41, 14, 11, 24, 3, 
2014/10/8, 48, 17, 15, 16, 3, 
2014/10/9, 51, 13, 10, 15, 1, 
2014/10/10, 41, 10, 11, 22, 1, 
2014/10/11, 42, 15, 13, 23, 2, 
2014/10/12, 54, 8, 18, 19, 3, 
2014/10/13, 38, 11, 5, 24, 2, 
2014/10/14, 44, 21, 5, 23, 2, 
2014/10/15, 61, 16, 12, 21, 2, 
2014/10/16, 43, 17, 13, 19, 1, 
2014/10/17, 47, 14, 15, 12, 1, 
2014/10/18, 45, 11, 20, 9, 1, 
2014/10/19, 36, 9, 17, 12, 1, 
2014/10/20, 28, 10, 19, 15, 2, 
2014/10/21, 37, 18, 13, 26, 1, 
2014/10/22, 48, 13, , , , 
2014/10/23, 42, 10, , , , 
2014/10/24, 40, 10, , , , 
2014/10/25, 39, 10, , , , 
2014/10/26, 36, 12, , , , 
2014/10/27, 42, 18, , , , 
2014/10/28, 57, 15, , , , 
2014/10/29, 53, 33, , , , 
2014/10/30, 91, 28, , , , 
2014/10/31, 73, 19, , , , 
2014/11/1, 52, 13, , , , 
2014/11/2, 40, 9, , , , 
2014/11/3, 32, 13, , , , 
2014/11/4, 47, 22, , , , 
2014/11/5, 69, 28, , , , 
2014/11/6, 81, 10, , , , 
2014/11/7, 36, 16, , , , 
2014/11/8, 52, 19, , , , 
2014/11/9, 63, 12, , , , 
2014/11/10, 49, 13, , , , 
2014/11/11, 47, 10, , , , 
2014/11/12, 39, 14, , , , 
2014/11/13, 47, 15, , , , 
2014/11/14, 51, 23, , , , 
2014/11/15, 67, 21, , , , 
2014/11/16, 73, 12, , , , 
2014/11/17, 52, 20, , , , 
2014/11/18, 68, 31, , , , 
2014/11/19, 92, 46, , , , 
2014/11/20, 120, 37, , , , 
2014/11/21, 110, 26, , , , 
2014/11/22, 81, 11, , , , 
2014/11/23, 52, 23, , , , 
2014/11/24, 66, 25, , , , 
2014/11/25, 74, 26, , 25, 6, 
2014/11/26, 80, 23, , 22, 5, 
2014/11/27, 72, 31, 1, 21, 4, 
2014/11/28, 80, 40, , 21, 3, 
2014/11/29, 101, 32, 2, 23, 2, 
2014/11/30, 95, 27, 6, 18, 1, 
2014/12/1, 79, 19, 7, 22, 1, 
2014/12/2, 58, 19, 11, 25, , 
2014/12/3, 47, 21, 11, 18, 1, 
2014/12/4, 65, 22, 1, 28, 1, 
2014/12/5, 67, 22, 2, 31, , 
2014/12/6, 65, 11, 16, 24, , 
2014/12/7, 34, 12, 12, 28, , 
2014/12/8, 37, 15, 11, 28, , 
2014/12/9, 45, 14, 21, 23, 1, 
2014/12/10, 35, 11, 19, 22, 1, 
2014/12/11, 32, 9, 24, 26, 3, 
2014/12/12, 31, 18, 3, 33, 2, 
2014/12/13, 53, 14, 14, 22, 2, 
2014/12/14, 45, 12, 16, 25, 1, 
2014/12/15, 41, 21, 2, 27, , 
2014/12/16, 63, 10, 12, 17, , 
2014/12/17, 34, 6, 18, 14, , 
2014/12/18, 25, 9, 18, 23, , 
2014/12/19, 25, 11, 15, 24, , 
2014/12/20, 30, 7, 19, 14, , 
2014/12/21, 26, 9, 19, 12, 1, 
2014/12/22, 28, 7, 22, 12, 1, 
2014/12/23, 29, 7, 23, 19, 1, 
2014/12/24, 21, 11, 13, 24, 1, 
2014/12/25, 36, 12, 9, 24, 1, 
2014/12/26, 44, 9, 15, 19, 4, 
2014/12/27, 39, 17, 9, 23, 1, 
2014/12/28, 46, , , , , 
2014/7/1, 41, 14, 19, 23, 2, 
2014/7/2, 48, 14, 30, 12, 3, 
2014/7/3, 44, 13, 30, 6, 2, 
2014/7/4, 39, 6, 17, 4, 3, 
2014/7/5, 28, 11, 21, 7, 3, 
2014/7/6, 36, 11, 18, 7, 2, 
2014/7/7, 31, 12, 11, 18, 2, 
2014/7/8, 43, 17, 16, 13, 2, 
2014/7/9, 49, 15, 15, 16, 2, 
2014/7/10, 44, 15, 13, 16, 2, 
2014/7/11, 48, 19, 27, 10, 2, 
2014/7/12, 61, 9, 15, 8, 3, 
2014/7/13, 38, 9, 25, 6, 2, 
2014/7/14, 29, 12, 21, 8, 2, 
2014/7/15, 40, 13, 27, 12, 2, 
2014/7/16, 47, 14, 23, 9, 2, 
2014/7/17, 44, 24, 38, 13, 3, 
2014/7/18, 70, 17, 36, 13, 3, 
2014/7/19, 55, 19, 26, 10, 3, 
2014/7/20, 64, 17, 18, 13, 3, 
2014/7/21, 60, 15, 21, 13, 2, 
2014/7/22, 53, 19, 34, 12, 3, 
2014/7/23, 59, 20, 30, 12, 3, 
2014/7/24, 59, 20, 20, 18, 3, 
2014/7/25, 61, 19, 29, 13, 3, 
2014/7/26, 61, 12, 23, 11, , 
2014/7/27, 46, 10, 18, 13, 3, 
2014/7/28, 36, 10, 23, 13, 3, 
2014/7/29, 38, 13, 23, 11, 3, 
2014/7/30, 45, 17, 25, 7, 1, 
2014/7/31, 55, 14, 25, 6, 2, 
2014/8/1, 51, 11, 23, 7, 2, 
2014/8/2, 45, 8, 27, 4, 2, 
2014/8/3, 28, 11, 23, 10, 1, 
2014/8/4, 33, 11, 21, 13, 1, 
2014/8/5, 42, 9, 22, 13, 2, 
2014/8/6, 32, , 19, 18, 2, 
2014/8/11, 33, 11, 23, 7, 2, 
2014/8/12, 36, 11, 17, 13, 3, 
2014/8/13, 31, 11, 14, 17, 2, 
2014/8/14, 38, 14, 11, 16, 2, 
2014/8/15, 46, 10, 22, 12, 1, 
2014/8/16, 35, 8, 21, 6, 1, 
2014/8/17, 19, 9, 13, 13, 2, 
2014/8/18, 30, 8, 17, 16, 2, 
2014/8/19, 25, 10, 5, 19, 2, 
2014/8/20, 35, 10, 16, 15, , 
2014/8/21, 30, 10, 17, 17, 1, 
2014/8/22, 30, 10, 22, 19, , 
2014/8/23, 28, 10, 25, 15, , 
2014/8/24, 37, 9, 17, 17, 1, 
2014/8/25, 42, 14, 11, 17, 1, 
2014/8/26, 43, 17, 15, 21, 1, 
2014/8/27, 53, 11, 16, 12, 1, 
2014/8/28, 41, 17, 18, 11, 1, 
2014/8/29, 47, 10, 19, 10, 1, 
2014/8/30, 35, 11, 18, 14, 1, 
2014/8/31, 42, 14, 5, 17, 1, 
2014/9/1, 48, 16, 15, 17, , 
2014/9/2, 55, 28, 19, 19, 1, 
2014/9/3, 81, 31, 15, 21, 1, 
2014/9/4, 85, 38, 16, 26, 2, 
2014/9/5, 107, 46, 13, 26, 2, 
2014/9/6, 128, 33, 14, 22, 4, 
2014/9/7, 98, 25, 18, 22, 3, 
2014/9/8, 55, 27, 15, 25, 2, 
2014/9/17, 132, 51, 14, 22, 3, 
2014/9/18, 140, 41, 12, 26, 3, 
2014/9/19, 114, 35, 8, 19, 2, 
2014/9/20, 95, 15, 17, 16, 3, 
2014/9/21, 52, 29, 11, 22, 19, 
2014/9/22, 87, 42, 16, 25, 14, 
2014/9/23, 119, 27, 12, 20, 4, 
2014/9/24, 82, 14, 10, 19, , 
2014/9/25, 47, 12, 11, 19, 1, 
2014/9/26, 43, 18, 7, 19, , 
2014/9/27, 57, 27, 14, 20, 1, 
2014/9/28, 82, 35, 8, 24, 1, 
2014/9/29, 99, 23, 22, 12, , 
2014/9/30, 71, 15, 11, 18, , 
2014/4/1, 93, 58, 6, 41, 2, 
2014/4/2, 140, 57, 10, 28, 1, 
2014/4/3, 130, 29, 19, 21, , 
2014/4/4, 79, 11, 22, 17, , 
2014/4/5, 36, 6, 14, 12, , 
2014/4/6, 20, 8, 15, 17, , 
2014/4/7, 24, 10, 23, 21, , 
2014/4/8, 22, 18, 23, 25, , 
2014/4/9, 45, 16, 21, 28, 1, 
2014/4/10, 39, 17, 20, 28, 2, 
2014/4/11, 44, 22, 22, 25, , 
2014/4/12, 55, 15, 27, 17, , 
2014/4/13, 35, 17, 16, 27, , 
2014/4/14, 40, 17, 22, 20, 1, 
2014/4/15, 30, 23, 26, 20, 1, 
2014/4/16, 49, 28, 18, 29, 1, 
2014/4/17, 65, 16, 21, 19, , 
2014/4/18, 32, 16, 23, 19, 1, 
2014/4/19, 35, 41, 18, 21, 1, 
2014/4/20, 111, 33, 25, 25, 2, 
2014/4/21, 95, 18, 27, 17, 1, 
2014/4/22, 57, 17, 27, 19, 1, 
2014/4/23, 48, 12, 21, 23, 1, 
2014/4/24, 44, 22, 15, 23, 2, 
2014/4/25, 70, 12, 27, 16, 2, 
2014/4/26, 38, 11, 22, 16, 2, 
2014/4/27, 34, 25, 19, 21, 2, 
2014/4/28, 70, 32, 16, 28, 2, 
2014/4/29, 87, 28, 27, 27, 2, 
2014/4/30, 79, 16, 21, 26, 1, 
2014/5/1, 57, 20, 15, 29, , 
2014/5/2, 55, 12, 24, 25, , 
2014/5/3, 37, 15, 36, 14, , 
2014/5/4, 45, 21, 40, 16, 1, 
2014/5/5, 61, 12, 28, 15, 1, 
2014/5/6, 34, 10, 24, 14, 1, 
2014/5/7, 24, 8, 24, 15, 1, 
2014/5/8, 23, 13, 25, 14, 1, 
2014/5/9, 28, 10, 23, 10, 2, 
2014/5/10, 26, 11, 25, 9, 2, 
2014/5/11, 19, 10, 23, 18, 2, 
2014/5/12, 20, 9, 12, 25, 1, 
2014/5/13, 32, 12, 15, 29, , 
2014/5/14, 35, 19, 20, 27, , 
2014/5/15, 54, 24, 24, 32, 1, 
2014/5/16, 66, 27, 31, 26, 1, 
2014/5/17, 72, 22, 41, 20, 2, 
2014/5/18, 67, 33, 33, 27, 4, 
2014/5/19, 91, 18, 30, 21, 3, 
2014/5/20, 54, 14, 26, 20, 3, 
2014/5/21, 43, 9, 22, 18, 3, 
2014/5/22, 29, 12, 25, 17, 2, 
2014/5/23, 33, 9, 26, 18, 2, 
2014/5/24, 32, 10, 29, 10, 2, 
2014/5/25, 29, 11, 10, 26, 2, 
2014/5/26, 35, 11, 13, 25, 2, 
2014/5/27, 41, 7, 15, 22, 3, 
2014/5/28, 29, 18, 14, 24, 2, 
2014/5/29, 56, 17, 16, 20, 2, 
2014/5/30, 54, 15, 24, 23, 2, 
2014/5/31, 49, 19, 20, 23, 2, 
2014/6/1, 61, 12, 23, 16, 2, 
2014/6/2, 40, 9, 17, 14, 3, 
2014/6/3, 29, 9, 17, 15, 3, 
2014/6/4, 23, 9, 22, 15, 3, 
2014/6/5, 33, 19, 29, 24, 3, 
2014/6/6, 50, 22, 30, 21, 4, 
2014/6/7, 57, 13, 31, 15, 3, 
2014/6/8, 41, 19, 29, 19, 4, 
2014/6/9, 58, 14, 25, 15, 3, 
2014/6/10, 38, 16, 22, 14, 2, 
2014/6/11, 41, 18, 22, 28, 2, 
2014/6/12, 54, 23, 26, 28, 2, 
2014/6/13, 61, 16, 19, 18, , 
2014/6/14, 50, 8, 18, 13, , 
2014/6/15, 26, 12, 13, 17, , 
2014/6/16, 35, 16, 18, 16, , 
2014/6/17, 39, 10, 12, 14, , 
2014/6/18, 32, 18, 7, 19, 1, 
2014/6/19, 54, 14, 19, 17, 1, 
2014/6/20, 40, 14, 24, 16, 1, 
2014/6/21, 43, 17, 23, 17, 1, 
2014/6/22, 51, 17, 21, 24, 2, 
2014/6/23, 50, 21, 15, 25, 1, 
2014/6/24, 63, 10, 20, 17, 1, 
2014/6/25, 32, 15, 24, 21, 1, 
2014/6/26, 40, 16, 20, 12, 2, 
2014/6/27, 50, 11, 12, 15, 2, 
2014/6/28, 34, 10, 19, 14, 2, 
2014/6/29, 32, 12, 21, 20, 1, 
2014/6/30, 40, 14, 22, 22, 2, 
2014/1/1, 23, 11, 21, 14, 3, 
2014/1/2, 26, 15, 25, 10, 3, 
2014/1/3, 32, 10, 22, 14, 3, 
2014/1/4, 27, 7, 19, 15, 3, 
2014/1/5, 27, 18, 24, 9, 3, 
2014/1/6, 36, 17, 22, 11, 3, 
2014/1/7, 37, 16, 16, 15, 2, 
2014/1/8, 31, 10, 20, 17, 3, 
2014/1/9, 23, 9, 10, 21, 2, 
2014/1/10, 29, 12, 2, 34, 2, 
2014/1/11, 49, 22, 8, 28, 3, 
2014/1/12, 70, 11, 19, 19, 3, 
2014/1/13, 25, 12, 13, 27, 4, 
2014/1/14, 38, 11, 16, 19, 3, 
2014/1/15, 28, 10, 19, 15, 3, 
2014/1/16, 26, 8, 21, 19, 3, 
2014/1/17, 24, 15, 9, 18, 4, 
2014/1/18, 41, 16, 5, 26, 4, 
2014/1/19, 48, 33, 3, 45, 6, 
2014/1/20, 79, 34, 6, 35, 5, 
2014/1/21, 91, 18, 13, 18, , 
2014/1/22, 39, 16, 6, 27, , 
2014/1/23, 35, 19, 6, 23, 1, 
2014/1/24, 47, 10, 16, 15, , 
2014/1/25, 34, 12, 19, 14, 1, 
2014/1/26, 28, 9, 21, 13, 1, 
2014/1/27, 24, 10, 17, 17, 2, 
2014/1/28, 25, 13, 12, 23, 2, 
2014/1/29, 44, 21, 2, 22, 1, 
2014/1/30, 67, 17, 12, 19, 1, 
2014/1/31, 55, 13, 24, 8, 1, 
2014/2/1, 28, 19, 22, 10, 1, 
2014/2/2, 38, 15, 15, 16, 1, 
2014/2/3, 37, 11, 20, 14, 1, 
2014/2/4, 23, 12, 22, 10, 2, 
2014/2/5, 29, 12, 23, 20, 2, 
2014/2/6, 32, 8, 19, 15, 2, 
2014/2/7, 26, 12, 26, 5, 2, 
2014/2/8, 28, 12, 26, 6, 2, 
2014/2/9, 26, 9, 15, 22, 2, 
2014/2/10, 25, 10, 17, 17, 1, 
2014/2/11, 24, 11, 21, 10, 9, 
2014/2/12, 18, , 22, 15, 3, 
2014/2/13, 13, , 20, 15, 4, 
2014/2/18, 42, 15, 12, 20, 3, 
2014/2/19, 47, 8, 18, 16, 4, 
2014/2/20, 25, 13, 21, 14, 4, 
2014/2/21, 28, 15, 21, 13, 3, 
2014/2/22, 31, 14, 24, 8, 4, 
2014/2/23, 32, 17, 19, 16, 5, 
2014/2/24, 46, 14, 25, 15, 5, 
2014/2/25, 34, 18, 16, 17, 4, 
2014/2/26, 37, 15, 22, 18, 5, 
2014/2/27, 36, 12, 9, 28, 7, 
2014/2/28, 39, 23, 10, 27, 7, 
2014/3/1, 64, 13, 22, 13, 7, 
2014/3/2, 36, 9, 20, 26, 9, 
2014/3/3, 20, 2, 2, 27, 8, 
2014/3/4, 8, , 10, 32, 1, 
2014/3/10, 38, 27, 20, 24, , 
2014/3/11, 58, 42, 7, 30, 2, 
2014/3/12, 104, 60, 8, 37, 2, 
2014/3/13, 149, 61, 15, 34, 3, 
2014/3/14, 153, 19, 18, 26, 1, 
2014/3/15, 53, 12, 23, 21, 1, 
2014/3/16, 40, 19, 13, 22, 2, 
2014/3/17, 56, 16, 19, 20, 2, 
2014/3/18, 41, 20, 18, 18, 1, 
2014/3/19, 45, 23, 24, 13, 2, 
2014/3/20, 56, 13, 24, 15, 3, 
2014/3/21, 27, 9, 28, 10, 3, 
2014/3/22, 15, 9, 16, 20, 3, 
2014/3/23, 23, 13, 22, 20, 3, 
2014/3/24, 40, 20, 17, 26, 3, 
2014/3/25, 53, 20, 8, 29, 3, 
2014/3/26, 56, 26, 9, 29, 4, 
2014/3/27, 77, 47, 8, 34, 3, 
2014/3/28, 127, 47, 19, 35, 3, 
2014/3/29, 127, 39, 18, 37, 3, 
2014/3/30, 107, 25, 18, 33, 1, 
2014/3/31, 68, 36, 10, 41, , 
2021/1/13, , 11, 11, 18, , 8
2020/9/30, , 9, 17, 7, 1, 4
2020/7/26, , 10, 14, 4, 1, 
2020/8/24, , 5, 21, 2, , 
2020/3/31, , 13, 25, 14, , 5
2019/12/31, , 37, 10, 18, 1, 
2020/1/16, , 8, 23, 18, 1, 4
2019/7/16, , 15, 38, 8, 1, 3
2018/12/31, , 12, 16, 17, 1, 8
2019/1/23, , 37, 1, 36, 5, 15
2018/7/19, , 19, 35, 13, 5, 4
2018/1/28, , 9, 23, 18, , 
2017/8/9, , 22, 14, 19, , 
2017/9/9, , 8, 17, 10, , 
2017/6/11, , 11, 19, 14, 2, 
2017/1/5, , 29, 8, 34, 2, 
2017/2/7, , 32, 6, 24, 2, 
2016/8/10, , 17, 12, 17, 2, 
2016/2/11, , 23, 10, 32, 8, 
2015/12/31, , 16, 11, 24, 6, 
2015/8/5, , 13, 16, 17, 5, 
2015/4/8, , 47, 17, 28, 3, 
2014/12/31, , 24, 16, 11, , 
2015/2/8, , 25, 8, 26, 2, 
2015/2/26, , 24, 7, 32, , 
2014/8/10, , 9, 17, 8, 2, 
2014/9/9, , 20, 12, 21, 2, 
2014/9/10, , 32, 8, 21, 1, 
2014/9/11, , 25, 18, 21, , 
2014/9/12, , 21, 14, 19, , 
2014/9/13, , 20, 18, 15, , 
2014/9/14, , 22, 10, 21, 1, 
2014/9/15, , 44, 14, 19, 2, 
2014/9/16, , 46, 22, 20, 2, 
2013/12/31, , 9, 24, 6, 3, 
2014/2/17, , 15, 15, 19, 3, 
2014/3/9, , 15, 12, 31, 1, 
2021/7/13, , , 22, 9, , 4
2021/7/14, , , 13, 7, , 4
2020/7/24, , , 13, , 1, 
2020/7/25, , , 14, , , 
2020/9/29, , , 19, 5, 1, 1
2020/1/14, , , 22, 18, 1, 4
2020/1/15, , , 20, 13, 1, 3
2019/1/22, , , 16, 28, 4, 10
2018/7/18, , , 29, 17, 5, 5
2018/1/23, , , 23, 15, 1, 
2018/1/24, , , 20, 18, 1, 
2018/1/25, , , 10, 26, , 
2018/1/26, , , 16, 18, , 
2018/1/27, , , 20, 13, , 
2017/8/8, , , 8, 23, , 
2017/6/10, , , 25, 9, 3, 
2016/8/9, , , 15, 18, 1, 
2016/2/9, , , 17, 33, 7, 
2016/2/10, , , 11, 32, 7, 
2015/7/28, , , 17, 15, 5, 
